what,kind,bundleId,bundleVersion,description,time
java.vm.vendor,sysinfo,,,"Oracle Corporation",1420937390625
java.vm.version,sysinfo,,,"25.25-b02",1420937390625
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.bugzilla.ui",1420937390949
started,bundle,org.eclipse.mylyn.context.core,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.core",1420937391404
started,bundle,org.eclipse.mylyn.context.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.context.ui",1420937391445
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.tasks.ui",1420937391787
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1420937391831
started,bundle,org.eclipse.mylyn.team.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.team.ui",1420937391935
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1420937392028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1420937392031
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1420937392088
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1420937393614
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1420937394597
started,bundle,com.aptana.ide.debug.core,2.0.0.1256168103,"com.aptana.ide.debug.core",1420937395332
started,bundle,org.eclipse.team.svn.mylyn,0.7.8.I20090904-1300,"org.eclipse.team.svn.mylyn",1420937395432
started,bundle,com.aptana.ide.update,2.0.0.1256853725,"com.aptana.ide.update",1420937395657
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1420937395754
started,bundle,com.aptana.ide.update.eclipse34,2.0.0.1257900571,"com.aptana.ide.update.eclipse34",1420937395798
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.2.v20090912-0400-e3x,"org.eclipse.mylyn.monitor.ui",1420937395838
started,bundle,com.aptana.ide.update.eclipse35,2.0.0.1257900571,"com.aptana.ide.update.eclipse35",1420937395956
started,bundle,com.aptana.ide.desktop.integration.protocolhandler,2.0.0.1253913567,"com.aptana.ide.desktop.integration.protocolhandler",1420937396261
started,bundle,org.eclipse.equinox.p2.metadata,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata",1420937396289
started,bundle,com.aptana.ide.desktop.integration.server,2.0.0.1253913567,"com.aptana.ide.desktop.integration.server",1420937396308
started,bundle,org.eclipse.equinox.p2.ui,1.0.101.R35x_v20090819,"org.eclipse.equinox.p2.ui",1420937396333
started,bundle,com.aptana.ide.installer,2.0.0.1255027359,"com.aptana.ide.installer",1420937396403
